#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
275,totalcompletions,Num,"Number of total degrees, awards and certificates granted",Yes,"Completions; Sum(totaldegrees, totalawards, totalcertificates)","This annual component of IPEDS collects number of degrees and other formal awards (certificates) conferred. These data are reported by level (associate's, bachelor's, master's, doctor's, and first-professional), as well as by length of program for some. Institutions report all degrees and other awards conferred during an entire academic year, from July 1 of one calendar year through June 30 of the following year. ",,,,,,
276,totalcompletions_100fte,Num,Total completions per 100 FTE students,yes,Completions; 100*(totalcompletions/fte_count),"The total number of completions (awards, certificates, and degrees) granted per 100 full time equivalent students enrolled.",,,,,,
277,assoc_deg_share_of_tot_deg,Num,Share of total degrees at associates level,Yes,Completions; associatedegrees/totaldegrees,The proportion of all degrees granted at the associates level.,,,,,,
278,bach_deg_share_of_tot_deg,Num,Share of total degrees at bachelor's level,Yes,Completions; bachelordegrees/totaldegrees,The proportion of all degrees conferred at the bachelor's level.,,,,,,
279,grad_deg_share_of_tot_deg,Num,Share of total degrees at master's level,Yes,Completions; masterdegrees/totaldegrees,The proportion of total degrees granted at the master's level.,,,,,,
280,doc_deg_share_of_tot_deg,Num,Share of total degrees at doctoral level,Yes,Completions; doctordegrees/totaldegrees,The proportion of total degrees granted at the doctoral level.,,,,,,
281,prof_deg_share_of_tot_deg,Num,Share of total degrees at first professional level,Yes,Completions; firstprofdegrees/totaldegrees,The proportion of total degrees granted at the first professional level.,,,,,,
282,grad_rate_150_n,Num,Number of students graduating within 150 percent of normal time,No,Graduation Rates,"Number of full-time, first-time, degree/certificate-seeking undergraduate students graduating within 150 percent of normal time. Normal Time to Completion - The amount of time necessary for a student to complete all requirements for a degree or certificate according to the institution's catalog. This is typically 4 years (8 semesters or trimesters, or 12 quarters, excluding summer terms) for a bachelor's degree in a standard term-based institution; 2 years (4 semesters or trimesters, or 6 quarters, excluding summer terms) for an associate's degree in a standard term-based institution; and the various scheduled times for certificate programs. 
",,,,,,
283,grad_rate_150_p,Num,Percentage of students graduating within 150 percent of normal time,Yes,grad_rate_150_n/grad_rate_adj_cohort_n,"Percentage of full-time, first-time, degree/certificate-seeking undergraduate students graduating within 150 percent of normal time.",,,,,,
284,grad_rate_adj_cohort_n,Num,Number of students in adjusted cohort used for graduation rate,No,Graduation Rates,Number of students in adjusted cohort used for graduation rate (total entering cohort minus students who have transferred or dropped out),,,,,,
285,grad_rate_150_n4yr,Num,Number of students graduating within 150 percent of normal time (Four-year institutions),No,Graduation Rates,"Number of full-time, first-time, bachelor's degree-seeking undergraduate students graduating within 150 percent of normal time at four-year institutions ",,,,,,
286,grad_rate_150_p4yr,Num,Percentage of students graduating within 150 percent of normal time (Four-year institutions),Yes,grad_rate_150_n4yr/grad_rate_adj_cohort_n4yr,"Percentage of full-time, first-time, bachelor's degree-seeking undergraduate students graduating within 150 percent of normal time from four-year institutions.",,,,,,
287,grad_rate_adj_cohort_n4yr,Num,Number of students in adjusted cohort used for graduation rate (Four-year institutions),No,Graduation Rates,Number of students in adjusted cohort used for graduation rate (total entering cohort minus students who have transferred or dropped out) at four-year institutions,,,,,,
